SatisID,Tarih,NoktaID,UrunID,SorumluID,Miktar,Toplam_KG,Currency
518,2024-02-23,8043,3003,112,2,2.0,TRY
519,2024-02-23,8007,4005,105,8,2.4,TRY
520,2024-02-23,8020,4004,106,10,6.0,TRY
521,2024-02-23,8001,4002,106,8,24.0,TRY
522,2024-02-23,8055,3003,103,10,10.0,TRY
523,2024-02-23,8032,4004,112,7,4.2,TRY
524,2024-02-23,8021,4002,103,8,24.0,TRY
525,2024-02-23,8009,2001,104,10,2.5,TRY
526,2024-02-23,8052,2002,111,2,0.5,TRY
527,2024-02-23,8007,3002,105,8,8.0,TRY
528,2024-02-23,8044,2007,108,1,0.25,EUR
529,2024-02-24,8053,2005,104,8,8.0,TRY
530,2024-02-24,8041,3002,110,9,9.0,TRY
531,2024-02-24,8043,2001,112,1,0.25,TRY
532,2024-02-24,8035,2006,103,1,0.25,TRY
533,2024-02-24,8014,2001,105,8,2.0,TRY
534,2024-02-24,8035,3001,112,9,4.5,TRY
535,2024-02-24,8012,2002,104,5,1.25,TRY
536,2024-02-24,8024,2001,101,5,1.25,TRY
537,2024-02-25,8052,4002,101,9,27.0,TRY
538,2024-02-25,8052,4001,111,8,12.0,TRY
539,2024-02-25,8056,2002,105,6,1.5,TRY
540,2024-02-25,8015,4002,101,3,9.0,TRY
541,2024-02-25,8045,3002,105,1,1.0,TRY
542,2024-02-25,8028,4004,105,3,1.8,TRY
543,2024-02-26,8017,3002,101,7,7.0,TRY
544,2024-02-26,8025,2001,111,5,1.25,TRY
545,2024-02-26,8032,3001,103,6,3.0,TRY
546,2024-02-26,8021,2004,103,9,2.25,TRY
547,2024-02-26,8058,4002,106,4,12.0,TRY
548,2024-02-26,8039,3001,102,3,1.5,TRY
549,2024-02-26,8018,4002,106,4,12.0,TRY
550,2024-02-26,8001,2006,106,2,0.5,TRY
551,2024-02-26,8025,2001,102,7,1.75,TRY
552,2024-02-26,8035,3003,103,7,7.0,TRY
553,2024-02-26,8004,4001,105,3,4.5,TRY
554,2024-02-26,8044,3001,108,2,1.0,EUR
555,2024-02-26,8028,2006,103,8,2.0,TRY
556,2024-02-26,8015,4002,110,2,6.0,TRY
557,2024-02-27,8049,2001,102,9,2.25,TRY
558,2024-02-27,8015,3001,106,7,3.5,TRY
559,2024-02-27,8016,4005,105,2,0.6,TRY
560,2024-02-27,8036,3001,101,5,2.5,TRY
561,2024-02-27,8042,2002,109,1,0.25,AED
562,2024-02-27,8029,2006,106,1,0.25,TRY
563,2024-02-28,8050,2002,101,8,2.0,TRY
564,2024-02-28,8037,2004,111,8,2.0,TRY
565,2024-02-28,8060,3001,104,8,4.0,TRY
566,2024-02-28,8051,4005,101,1,0.3,TRY
567,2024-02-28,8002,2006,104,1,0.25,TRY
568,2024-02-28,8044,2003,108,1,0.5,EUR
569,2024-02-28,8012,2005,104,10,10.0,TRY
570,2024-02-28,8009,4001,104,3,4.5,TRY
571,2024-02-28,8006,2005,104,9,9.0,TRY
572,2024-02-29,8038,3001,111,7,3.5,TRY
573,2024-02-29,8034,4003,105,4,3.2,TRY
574,2024-02-29,8055,2006,112,4,1.0,TRY
575,2024-02-29,8003,4003,104,2,1.6,TRY
576,2024-02-29,8055,2002,112,8,2.0,TRY
577,2024-02-29,8058,4003,106,3,2.4,TRY
578,2024-02-29,8026,2002,102,5,1.25,TRY
579,2024-03-01,8055,4001,112,8,12.0,TRY
580,2024-03-01,8049,2001,102,1,0.25,TRY
581,2024-03-01,8045,3002,105,4,4.0,TRY
582,2024-03-01,8020,2007,106,10,2.5,TRY
583,2024-03-01,8005,2007,112,5,1.25,TRY
584,2024-03-01,8030,4001,112,5,7.5,TRY
585,2024-03-02,8052,3003,101,10,10.0,TRY
586,2024-03-02,8049,2003,111,7,3.5,TRY
587,2024-03-02,8053,2007,104,9,2.25,TRY
588,2024-03-02,8053,4001,104,4,6.0,TRY
589,2024-03-02,8019,3003,112,4,4.0,TRY
590,2024-03-02,8016,4002,105,6,18.0,TRY
591,2024-03-02,8014,2005,105,7,7.0,TRY
592,2024-03-02,8014,2003,105,5,2.5,TRY
593,2024-03-02,8019,2007,103,1,0.25,TRY
594,2024-03-02,8038,3001,109,6,3.0,TRY
595,2024-03-02,8033,4003,106,7,5.6,TRY
596,2024-03-02,8021,2001,103,3,0.75,TRY
597,2024-03-02,8027,2003,105,10,5.0,TRY
598,2024-03-02,8009,2001,104,2,0.5,TRY
599,2024-03-02,8004,2003,105,1,0.5,TRY
600,2024-03-03,8042,2004,109,2,0.5,AED
601,2024-03-03,8038,4002,103,4,12.0,TRY
602,2024-03-03,8060,4005,104,3,0.9,TRY
603,2024-03-03,8008,2007,109,7,1.75,AED
604,2024-03-03,8047,2004,112,8,2.0,TRY
605,2024-03-03,8017,2003,102,4,2.0,TRY
606,2024-03-03,8038,3001,101,8,4.0,TRY
607,2024-03-03,8039,3001,101,9,4.5,TRY
608,2024-03-03,8006,4005,108,2,0.6,TRY
609,2024-03-03,8055,3003,112,7,7.0,TRY
610,2024-03-03,8049,2005,111,10,10.0,TRY
611,2024-03-03,8001,2005,106,3,3.0,TRY
612,2024-03-03,8028,3002,106,4,4.0,TRY
613,2024-03-03,8040,2002,105,6,1.5,TRY
614,2024-03-03,8001,2001,106,9,2.25,TRY
615,2024-03-04,8036,2002,102,4,1.0,TRY
616,2024-03-04,8037,2006,111,9,2.25,TRY
617,2024-03-04,8008,4003,109,1,0.8,AED
618,2024-03-04,8016,3002,105,3,3.0,TRY
619,2024-03-04,8058,4003,106,7,5.6,TRY
620,2024-03-04,8042,2005,109,4,4.0,AED
621,2024-03-04,8042,2002,109,6,1.5,AED
622,2024-03-04,8031,2005,101,2,2.0,TRY
623,2024-03-04,8046,3001,108,7,3.5,EUR
624,2024-03-05,8050,2007,102,2,0.5,TRY
625,2024-03-05,8032,3002,103,1,1.0,TRY
626,2024-03-05,8015,2001,104,6,1.5,TRY
627,2024-03-05,8043,3003,103,5,5.0,TRY
628,2024-03-05,8053,2002,104,2,0.5,TRY
629,2024-03-05,8014,3001,105,10,5.0,TRY
630,2024-03-05,8026,2001,102,2,0.5,TRY
631,2024-03-06,8038,2004,109,1,0.25,TRY
632,2024-03-06,8028,3001,106,4,2.0,TRY
633,2024-03-06,8008,2005,109,7,7.0,AED
634,2024-03-06,8016,2001,105,10,2.5,TRY
635,2024-03-06,8034,2007,105,4,1.0,TRY
636,2024-03-06,8060,2002,104,5,1.25,TRY
637,2024-03-06,8037,4003,102,1,0.8,TRY
638,2024-03-06,8039,4003,102,10,8.0,TRY
639,2024-03-06,8015,2002,107,6,1.5,TRY
640,2024-03-06,8001,2004,106,4,1.0,TRY
641,2024-03-06,8011,4003,109,2,1.6,AED
642,2024-03-06,8028,2004,101,2,0.5,TRY
643,2024-03-06,8054,3001,110,3,1.5,USD
644,2024-03-06,8037,2003,101,7,3.5,TRY
645,2024-03-07,8045,4005,105,7,2.1,TRY
646,2024-03-07,8014,2001,105,4,1.0,TRY
647,2024-03-07,8001,4004,106,9,5.4,TRY
648,2024-03-07,8013,2005,108,10,10.0,EUR
649,2024-03-07,8053,2007,104,7,1.75,TRY
650,2024-03-07,8055,4004,103,7,4.2,TRY
651,2024-03-07,8032,4001,112,4,6.0,TRY
652,2024-03-07,8053,2001,104,3,0.75,TRY
653,2024-03-08,8024,4002,101,8,24.0,TRY
654,2024-03-08,8029,2002,106,9,2.25,TRY
655,2024-03-08,8004,4004,105,2,1.2,TRY
656,2024-03-08,8051,4005,102,6,1.8,TRY
657,2024-03-08,8002,4003,101,9,7.2,TRY
658,2024-03-08,8014,4001,105,9,13.5,TRY
659,2024-03-08,8021,3001,103,8,4.0,TRY
660,2024-03-08,8044,4004,108,10,6.0,EUR
661,2024-03-08,8020,2002,106,5,1.25,TRY
662,2024-03-08,8060,4001,104,7,10.5,TRY
663,2024-03-08,8034,2004,105,3,0.75,TRY
664,2024-03-09,8042,2003,109,3,1.5,AED
665,2024-03-09,8031,2004,111,10,2.5,TRY
666,2024-03-09,8004,4004,105,6,3.6,TRY
667,2024-03-09,8051,2001,102,5,1.25,TRY
668,2024-03-09,8024,2004,102,3,0.75,TRY
669,2024-03-09,8053,3001,104,10,5.0,TRY
670,2024-03-09,8009,4002,104,4,12.0,TRY
671,2024-03-09,8042,4002,109,10,30.0,AED
672,2024-03-09,8006,2005,105,5,5.0,TRY
673,2024-03-09,8052,3001,101,6,3.0,TRY
674,2024-03-09,8013,4003,108,5,4.0,EUR
675,2024-03-09,8018,4003,106,6,4.8,TRY
676,2024-03-09,8054,3002,110,3,3.0,USD
677,2024-03-09,8028,4005,109,7,2.1,TRY
678,2024-03-09,8041,2005,109,8,8.0,TRY
679,2024-03-10,8044,2003,108,4,2.0,EUR
680,2024-03-10,8058,2004,106,9,2.25,TRY
681,2024-03-10,8001,3001,106,1,0.5,TRY
682,2024-03-10,8052,4002,101,1,3.0,TRY
683,2024-03-10,8017,4002,101,7,21.0,TRY
684,2024-03-10,8046,2007,108,4,1.0,EUR
685,2024-03-10,8046,3002,108,3,3.0,EUR
686,2024-03-10,8045,3002,105,1,1.0,TRY
687,2024-03-10,8045,3002,105,4,4.0,TRY
688,2024-03-10,8015,2002,103,6,1.5,TRY
689,2024-03-11,8059,4003,101,9,7.2,TRY
690,2024-03-11,8058,4004,106,2,1.2,TRY
691,2024-03-11,8027,2005,105,5,5.0,TRY
692,2024-03-11,8049,4001,101,5,7.5,TRY
693,2024-03-11,8015,4005,110,2,0.6,TRY
694,2024-03-11,8027,4005,105,9,2.7,TRY
695,2024-03-11,8015,2004,105,2,0.5,TRY
696,2024-03-11,8049,2007,101,10,2.5,TRY
697,2024-03-12,8042,4001,109,3,4.5,AED
698,2024-03-12,8047,2006,103,1,0.25,TRY
699,2024-03-12,8011,2006,109,5,1.25,AED
700,2024-03-12,8011,4002,109,1,3.0,AED
701,2024-03-12,8024,4001,101,3,4.5,TRY
702,2024-03-12,8053,4002,104,4,12.0,TRY
703,2024-03-12,8035,2006,103,7,1.75,TRY
704,2024-03-12,8003,3001,104,9,4.5,TRY
705,2024-03-12,8031,4002,102,6,18.0,TRY
706,2024-03-12,8038,2001,101,1,0.25,TRY
707,2024-03-12,8045,2005,105,1,1.0,TRY
708,2024-03-12,8049,2005,102,4,4.0,TRY
709,2024-03-12,8002,2004,102,10,2.5,TRY
710,2024-03-12,8059,4002,108,9,27.0,TRY
711,2024-03-12,8056,2005,105,3,3.0,TRY
712,2024-03-13,8051,3003,101,8,8.0,TRY
713,2024-03-13,8059,4003,110,5,4.0,TRY
714,2024-03-13,8034,2003,105,2,1.0,TRY
715,2024-03-13,8041,4002,106,7,21.0,TRY
716,2024-03-13,8028,4001,111,9,13.5,TRY
717,2024-03-13,8024,4001,102,3,4.5,TRY
718,2024-03-13,8039,3003,101,5,5.0,TRY
719,2024-03-13,8036,2002,101,4,1.0,TRY
720,2024-03-13,8037,2002,111,6,1.5,TRY
721,2024-03-13,8027,3002,105,2,2.0,TRY
722,2024-03-14,8015,3003,112,2,2.0,TRY
723,2024-03-14,8034,4002,105,6,18.0,TRY
724,2024-03-14,8033,3002,106,5,5.0,TRY
725,2024-03-14,8010,2006,109,2,0.5,AED
726,2024-03-14,8035,2007,103,4,1.0,TRY
727,2024-03-14,8055,4002,103,1,3.0,TRY
728,2024-03-14,8056,4005,105,2,0.6,TRY
729,2024-03-14,8052,4001,102,6,9.0,TRY
730,2024-03-14,8009,3003,104,8,8.0,TRY
731,2024-03-14,8021,2003,103,5,2.5,TRY
732,2024-03-14,8022,3002,103,7,7.0,TRY
733,2024-03-14,8057,2007,112,7,1.75,TRY
734,2024-03-14,8037,2006,102,2,0.5,TRY
735,2024-03-14,8018,2006,106,9,2.25,TRY
736,2024-03-15,8032,4001,112,6,9.0,TRY
737,2024-03-15,8010,2006,109,1,0.25,AED
738,2024-03-15,8031,2004,111,4,1.0,TRY
739,2024-03-15,8036,2003,102,4,2.0,TRY
740,2024-03-15,8048,4004,105,6,3.6,TRY
741,2024-03-16,8055,3003,112,5,5.0,TRY
742,2024-03-16,8023,4003,102,5,4.0,TRY
743,2024-03-16,8037,2001,102,2,0.5,TRY
744,2024-03-16,8016,4004,105,10,6.0,TRY
745,2024-03-16,8050,4005,101,9,2.7,TRY
746,2024-03-16,8015,3002,110,2,2.0,TRY
747,2024-03-17,8047,2004,103,7,1.75,TRY
748,2024-03-17,8004,3003,105,3,3.0,TRY
749,2024-03-17,8006,4004,109,4,2.4,TRY
750,2024-03-17,8041,3002,108,10,10.0,TRY
751,2024-03-17,8024,2006,102,3,0.75,TRY
752,2024-03-17,8002,3001,104,5,2.5,TRY
753,2024-03-17,8021,2006,103,8,2.0,TRY
754,2024-03-17,8039,2005,111,9,9.0,TRY
755,2024-03-17,8052,2001,102,9,2.25,TRY
756,2024-03-17,8044,3001,108,3,1.5,EUR
757,2024-03-17,8022,4004,103,1,0.6,TRY
758,2024-03-17,8028,3003,108,2,2.0,TRY
759,2024-03-17,8048,2002,105,4,1.0,TRY
760,2024-03-18,8034,2004,105,7,1.75,TRY
761,2024-03-18,8018,3003,106,5,5.0,TRY
762,2024-03-18,8058,3002,106,4,4.0,TRY
763,2024-03-18,8030,2002,103,10,2.5,TRY
764,2024-03-18,8034,4001,105,10,15.0,TRY
765,2024-03-18,8043,2001,103,10,2.5,TRY
766,2024-03-18,8035,2004,103,10,2.5,TRY
767,2024-03-18,8014,4004,105,7,4.2,TRY
768,2024-03-18,8042,3001,109,1,0.5,AED
769,2024-03-18,8004,2006,105,2,0.5,TRY
770,2024-03-18,8014,2002,105,4,1.0,TRY
771,2024-03-18,8031,4003,102,9,7.2,TRY
772,2024-03-19,8028,2002,110,5,1.25,TRY
773,2024-03-19,8051,2007,111,6,1.5,TRY
774,2024-03-19,8017,2007,111,6,1.5,TRY
775,2024-03-19,8030,2006,103,3,0.75,TRY
776,2024-03-19,8040,2005,105,7,7.0,TRY
777,2024-03-19,8040,3002,105,7,7.0,TRY
778,2024-03-19,8004,4005,105,6,1.8,TRY
779,2024-03-19,8055,2006,103,8,2.0,TRY
780,2024-03-19,8018,4001,106,7,10.5,TRY
781,2024-03-19,8046,4002,108,5,15.0,EUR
782,2024-03-19,8019,2006,112,9,2.25,TRY
783,2024-03-19,8044,3002,108,9,9.0,EUR
784,2024-03-19,8052,4005,101,3,0.9,TRY
785,2024-03-19,8053,4004,104,7,4.2,TRY
786,2024-03-19,8036,2006,101,8,2.0,TRY
787,2024-03-20,8018,2007,106,6,1.5,TRY
788,2024-03-20,8026,3002,101,3,3.0,TRY
789,2024-03-20,8031,4002,111,2,6.0,TRY
790,2024-03-20,8010,4004,109,7,4.2,AED
791,2024-03-20,8051,4003,111,9,7.2,TRY
792,2024-03-20,8012,4005,104,2,0.6,TRY
793,2024-03-20,8037,2005,111,1,1.0,TRY
794,2024-03-20,8030,2002,112,5,1.25,TRY
795,2024-03-20,8048,3001,105,2,1.0,TRY
796,2024-03-20,8012,2001,104,2,0.5,TRY
797,2024-03-20,8003,3002,104,5,5.0,TRY
798,2024-03-20,8019,2002,112,9,2.25,TRY
799,2024-03-20,8053,3001,104,8,4.0,TRY
800,2024-03-20,8001,3002,106,5,5.0,TRY
801,2024-03-21,8007,3001,105,10,5.0,TRY
802,2024-03-21,8054,4005,110,8,2.4,USD
803,2024-03-21,8016,2001,105,1,0.25,TRY
804,2024-03-21,8009,2007,104,2,0.5,TRY
805,2024-03-21,8001,4002,106,4,12.0,TRY
806,2024-03-21,8056,2006,105,3,0.75,TRY
807,2024-03-21,8012,4005,104,4,1.2,TRY
808,2024-03-21,8004,4003,105,3,2.4,TRY
809,2024-03-21,8049,4003,101,8,6.4,TRY
810,2024-03-21,8014,2002,105,8,2.0,TRY
811,2024-03-21,8031,2006,111,9,2.25,TRY
812,2024-03-21,8037,4002,102,7,21.0,TRY
813,2024-03-21,8052,2001,102,3,0.75,TRY
814,2024-03-22,8029,2005,106,6,6.0,TRY
815,2024-03-22,8010,4001,109,1,1.5,AED
816,2024-03-22,8004,2007,105,1,0.25,TRY
817,2024-03-22,8034,4005,105,6,1.8,TRY
818,2024-03-22,8010,2002,109,5,1.25,AED
819,2024-03-22,8002,2007,103,2,0.5,TRY
820,2024-03-22,8046,4005,108,9,2.7,EUR
821,2024-03-22,8032,4001,112,10,15.0,TRY
822,2024-03-22,8031,3002,102,3,3.0,TRY
823,2024-03-22,8044,2004,108,3,0.75,EUR
824,2024-03-22,8022,2006,103,1,0.25,TRY
825,2024-03-23,8056,4001,105,8,12.0,TRY
826,2024-03-23,8011,4002,109,8,24.0,AED
827,2024-03-23,8028,4002,101,9,27.0,TRY
828,2024-03-23,8056,3002,105,6,6.0,TRY
829,2024-03-23,8025,4003,101,10,8.0,TRY
830,2024-03-23,8052,4002,111,10,30.0,TRY
831,2024-03-23,8032,4001,103,8,12.0,TRY
832,2024-03-23,8039,2006,102,1,0.25,TRY
833,2024-03-24,8033,4001,106,4,6.0,TRY
834,2024-03-24,8024,2005,111,1,1.0,TRY
835,2024-03-24,8030,2006,103,4,1.0,TRY
836,2024-03-24,8057,2006,112,1,0.25,TRY
837,2024-03-24,8014,3002,105,6,6.0,TRY
838,2024-03-24,8005,2007,112,2,0.5,TRY
839,2024-03-24,8020,2007,106,8,2.0,TRY
840,2024-03-24,8019,4002,103,6,18.0,TRY
841,2024-03-24,8017,2004,111,4,1.0,TRY
842,2024-03-24,8022,2005,103,7,7.0,TRY
843,2024-03-24,8016,2001,105,8,2.0,TRY
844,2024-03-24,8053,2004,104,7,1.75,TRY
845,2024-03-24,8041,4002,103,3,9.0,TRY
846,2024-03-24,8040,3003,105,7,7.0,TRY
847,2024-03-25,8050,3001,102,4,2.0,TRY
848,2024-03-25,8020,4003,106,2,1.6,TRY
849,2024-03-25,8052,4004,101,1,0.6,TRY
850,2024-03-25,8040,4004,105,7,4.2,TRY
851,2024-03-25,8039,4005,102,6,1.8,TRY
852,2024-03-25,8025,3002,111,3,3.0,TRY
853,2024-03-25,8050,3001,101,2,1.0,TRY
854,2024-03-25,8026,2003,102,8,4.0,TRY
855,2024-03-25,8051,4005,102,3,0.9,TRY
856,2024-03-25,8021,2006,103,6,1.5,TRY
857,2024-03-26,8012,4002,104,9,27.0,TRY
858,2024-03-26,8053,3003,104,10,10.0,TRY
859,2024-03-26,8037,4005,101,9,2.7,TRY
860,2024-03-26,8027,2003,105,2,1.0,TRY
861,2024-03-26,8057,2007,112,5,1.25,TRY
862,2024-03-26,8032,4005,103,7,2.1,TRY
863,2024-03-26,8058,2005,106,5,5.0,TRY
864,2024-03-26,8034,4002,105,3,9.0,TRY
865,2024-03-26,8053,2003,104,9,4.5,TRY
866,2024-03-26,8018,4003,106,7,5.6,TRY
867,2024-03-26,8057,2006,112,6,1.5,TRY
868,2024-03-26,8022,4001,112,7,10.5,TRY
869,2024-03-26,8007,4003,105,4,3.2,TRY
870,2024-03-26,8056,2005,105,8,8.0,TRY
871,2024-03-26,8032,2003,103,9,4.5,TRY
872,2024-03-27,8046,3001,108,7,3.5,EUR
873,2024-03-27,8036,2001,111,4,1.0,TRY
874,2024-03-27,8059,2007,102,4,1.0,TRY
875,2024-03-27,8005,2001,103,2,0.5,TRY
876,2024-03-27,8004,2005,105,3,3.0,TRY
877,2024-03-27,8014,4002,105,5,15.0,TRY
878,2024-03-27,8025,2002,101,6,1.5,TRY
879,2024-03-27,8056,2003,105,4,2.0,TRY
880,2024-03-28,8058,4005,106,3,0.9,TRY
881,2024-03-28,8047,4001,112,3,4.5,TRY
882,2024-03-28,8057,4002,112,10,30.0,TRY
883,2024-03-28,8003,4004,104,8,4.8,TRY
884,2024-03-28,8011,2007,109,1,0.25,AED
885,2024-03-28,8013,2007,108,8,2.0,EUR
886,2024-03-29,8017,4003,102,6,4.8,TRY
887,2024-03-29,8038,2001,102,5,1.25,TRY
888,2024-03-29,8039,4003,101,10,8.0,TRY
889,2024-03-29,8035,3001,103,1,0.5,TRY
890,2024-03-29,8027,2002,105,5,1.25,TRY
891,2024-03-29,8042,2006,109,10,2.5,AED
892,2024-03-29,8044,2006,108,7,1.75,EUR
893,2024-03-29,8060,2002,104,4,1.0,TRY
894,2024-03-29,8008,3003,109,6,6.0,AED
895,2024-03-29,8047,2004,103,3,0.75,TRY
896,2024-03-29,8035,2002,112,2,0.5,TRY
897,2024-03-29,8058,4005,106,6,1.8,TRY
898,2024-03-29,8037,4005,111,5,1.5,TRY
899,2024-03-30,8018,2006,106,8,2.0,TRY
900,2024-03-30,8055,2001,103,8,2.0,TRY
901,2024-03-30,8051,3003,101,5,5.0,TRY
902,2024-03-30,8047,4001,103,2,3.0,TRY
903,2024-03-30,8018,4003,106,10,8.0,TRY
904,2024-03-30,8028,2004,101,7,1.75,TRY
905,2024-03-30,8045,2002,105,5,1.25,TRY
906,2024-03-30,8028,3001,106,4,2.0,TRY
907,2024-03-30,8037,2002,111,6,1.5,TRY
908,2024-03-30,8016,4005,105,7,2.1,TRY
909,2024-03-30,8057,2005,112,10,10.0,TRY
910,2024-03-31,8008,4002,109,3,9.0,AED
911,2024-03-31,8042,2002,109,8,2.0,AED
912,2024-03-31,8032,3003,103,10,10.0,TRY
913,2024-03-31,8019,2002,103,8,2.0,TRY
914,2024-03-31,8002,2007,102,10,2.5,TRY
915,2024-03-31,8032,2004,112,7,1.75,TRY
916,2024-03-31,8009,4003,104,10,8.0,TRY
917,2024-03-31,8041,3002,112,4,4.0,TRY
918,2024-03-31,8022,2003,103,6,3.0,TRY
919,2024-03-31,8035,4004,103,1,0.6,TRY
920,2024-03-31,8052,4001,111,4,6.0,TRY
921,2024-03-31,8005,4003,112,2,1.6,TRY
922,2024-03-31,8008,2005,109,6,6.0,AED
923,2024-04-01,8018,3002,106,2,2.0,TRY
924,2024-04-01,8004,2005,105,3,3.0,TRY
925,2024-04-01,8041,4003,101,3,2.4,TRY
926,2024-04-01,8053,2001,104,9,2.25,TRY
927,2024-04-01,8005,2007,112,5,1.25,TRY
928,2024-04-02,8032,2003,103,7,3.5,TRY
929,2024-04-02,8042,2002,109,1,0.25,AED
930,2024-04-02,8056,4005,105,8,2.4,TRY
931,2024-04-02,8042,2007,109,9,2.25,AED
932,2024-04-02,8043,2006,112,7,1.75,TRY
933,2024-04-02,8039,4001,101,1,1.5,TRY
934,2024-04-03,8060,4005,104,5,1.5,TRY
935,2024-04-03,8005,2007,103,6,1.5,TRY
936,2024-04-03,8046,2005,108,7,7.0,EUR
937,2024-04-03,8057,2002,112,3,0.75,TRY
938,2024-04-03,8018,2003,106,9,4.5,TRY
939,2024-04-03,8054,2001,110,6,1.5,USD
940,2024-04-03,8023,3002,101,5,5.0,TRY
941,2024-04-03,8049,2001,101,7,1.75,TRY
942,2024-04-04,8007,4002,105,9,27.0,TRY
943,2024-04-04,8018,4005,106,5,1.5,TRY
944,2024-04-04,8056,4001,105,3,4.5,TRY
945,2024-04-04,8002,2002,101,7,1.75,TRY
946,2024-04-04,8047,2004,112,9,2.25,TRY
947,2024-04-04,8013,2007,108,6,1.5,EUR
948,2024-04-04,8029,2005,106,1,1.0,TRY
949,2024-04-04,8013,2007,108,4,1.0,EUR
950,2024-04-04,8054,2006,110,4,1.0,USD
951,2024-04-04,8043,2004,103,9,2.25,TRY
952,2024-04-04,8028,4003,105,3,2.4,TRY
953,2024-04-04,8058,4005,106,9,2.7,TRY
954,2024-04-04,8048,4005,105,9,2.7,TRY
955,2024-04-04,8015,2002,103,3,0.75,TRY
956,2024-04-04,8008,3003,109,6,6.0,AED
957,2024-04-05,8013,3003,108,3,3.0,EUR
958,2024-04-05,8002,2005,102,9,9.0,TRY
959,2024-04-05,8022,2003,103,3,1.5,TRY
960,2024-04-05,8009,3001,104,7,3.5,TRY
961,2024-04-05,8017,2005,102,8,8.0,TRY
962,2024-04-05,8025,2007,101,2,0.5,TRY
963,2024-04-05,8035,4002,112,8,24.0,TRY
964,2024-04-06,8012,4005,104,4,1.2,TRY
965,2024-04-06,8029,4003,106,1,0.8,TRY
966,2024-04-06,8027,3003,105,2,2.0,TRY
967,2024-04-06,8034,2003,105,10,5.0,TRY
968,2024-04-06,8009,2005,104,9,9.0,TRY
969,2024-04-06,8032,2007,103,3,0.75,TRY
970,2024-04-06,8011,2003,109,9,4.5,AED
971,2024-04-06,8030,4003,103,1,0.8,TRY
972,2024-04-06,8024,4003,102,3,2.4,TRY
973,2024-04-06,8059,3001,105,6,3.0,TRY
974,2024-04-06,8058,4001,106,8,12.0,TRY
975,2024-04-06,8009,2007,104,3,0.75,TRY
976,2024-04-06,8021,3001,112,6,3.0,TRY
977,2024-04-06,8003,2001,104,8,2.0,TRY
978,2024-04-06,8011,2007,109,5,1.25,AED
979,2024-04-07,8053,4005,104,7,2.1,TRY
980,2024-04-07,8047,4002,103,4,12.0,TRY
981,2024-04-07,8043,2003,103,7,3.5,TRY
982,2024-04-07,8018,4001,106,10,15.0,TRY
983,2024-04-07,8022,2002,103,1,0.25,TRY
984,2024-04-07,8054,4003,110,6,4.8,USD
985,2024-04-07,8015,2002,108,9,2.25,TRY
986,2024-04-07,8054,4003,110,8,6.4,USD
987,2024-04-07,8012,2007,104,10,2.5,TRY
988,2024-04-07,8005,4003,103,1,0.8,TRY
989,2024-04-07,8048,3001,105,3,1.5,TRY
990,2024-04-07,8036,4001,102,4,6.0,TRY
991,2024-04-07,8039,2005,111,2,2.0,TRY
992,2024-04-07,8027,2007,105,3,0.75,TRY
993,2024-04-07,8026,2007,102,1,0.25,TRY
994,2024-04-08,8005,3001,112,7,3.5,TRY
995,2024-04-08,8029,4005,106,1,0.3,TRY
996,2024-04-08,8010,2003,109,6,3.0,AED
997,2024-04-08,8055,3003,103,9,9.0,TRY
998,2024-04-08,8002,3001,101,7,3.5,TRY
999,2024-04-09,8024,4005,101,5,1.5,TRY
1000,2024-04-09,8022,2005,112,2,2.0,TRY
1001,2024-04-09,8060,2004,104,1,0.25,TRY
1002,2024-04-09,8012,2003,104,1,0.5,TRY
1003,2024-04-09,8021,4004,103,5,3.0,TRY
1004,2024-04-09,8014,2002,105,9,2.25,TRY
1005,2024-04-09,8042,3001,109,1,0.5,AED
1006,2024-04-09,8032,3002,103,10,10.0,TRY
1007,2024-04-09,8036,4005,101,8,2.4,TRY
1008,2024-04-10,8022,2003,112,6,3.0,TRY
1009,2024-04-10,8019,3003,112,1,1.0,TRY
1010,2024-04-10,8002,2002,104,9,2.25,TRY
1011,2024-04-10,8022,4005,103,6,1.8,TRY
1012,2024-04-10,8014,2003,105,7,3.5,TRY
1013,2024-04-10,8047,2001,112,7,1.75,TRY
1014,2024-04-10,8027,2002,105,8,2.0,TRY
1015,2024-04-10,8026,2004,101,4,1.0,TRY
1016,2024-04-10,8031,3003,102,7,7.0,TRY
1017,2024-04-10,8018,4005,106,4,1.2,TRY
1018,2024-04-10,8043,2004,112,6,1.5,TRY
1019,2024-04-10,8054,4004,110,10,6.0,USD
1020,2024-04-11,8015,3001,109,4,2.0,TRY
1021,2024-04-11,8027,2007,105,1,0.25,TRY
1022,2024-04-11,8013,4005,108,9,2.7,EUR
1023,2024-04-11,8039,2005,101,2,2.0,TRY
1024,2024-04-11,8059,4003,102,2,1.6,TRY
1025,2024-04-11,8021,4004,103,3,1.8,TRY
1026,2024-04-11,8012,4004,104,5,3.0,TRY
1027,2024-04-12,8010,2004,109,6,1.5,AED
1028,2024-04-12,8020,4001,106,1,1.5,TRY
1029,2024-04-12,8052,2003,101,7,3.5,TRY
1030,2024-04-12,8052,4002,111,8,24.0,TRY
1031,2024-04-12,8020,2002,106,10,2.5,TRY
1032,2024-04-12,8029,2003,106,4,2.0,TRY
1033,2024-04-12,8002,2002,102,2,0.5,TRY
1034,2024-04-12,8019,2007,112,9,2.25,TRY
