Tarih,SorumluID,UrunID,Hedef_Adet,Hedef_KG,Hedef_Net_Satis,Hedef_EBIT
2024-02-23,111,2002,2,0.5,1036.42,374.95
2024-02-23,112,3003,2,2.0,1011.62,326.84
2024-02-23,112,4004,7,4.2,18540.73,6637.29
2024-02-24,101,2001,5,1.25,2672.2,903.71
2024-02-24,103,2006,1,0.25,523.5,181.04
2024-02-24,104,2002,5,1.25,2723.85,998.15
2024-02-24,104,2005,9,9.0,4354.18,1599.91
2024-02-24,105,2001,8,2.0,4191.04,1509.05
2024-02-24,110,3002,9,9.0,4561.07,1562.52
2024-02-24,112,2001,1,0.25,531.26,189.68
2024-02-24,112,3001,10,5.0,4829.6,1587.01
2024-02-25,101,4002,13,39.0,32712.27,4942.67
2024-02-25,105,2002,6,1.5,3048.06,1087.18
2024-02-25,105,3002,1,1.0,548.88,193.49
2024-02-25,105,4004,3,1.8,7905.17,2572.15
2024-02-25,111,4001,9,13.5,21754.71,8038.6
2024-02-26,101,3002,7,7.0,3795.34,1243.18
2024-02-26,102,2001,7,1.75,3778.95,1248.8
2024-02-26,102,3001,3,1.5,1645.67,606.73
2024-02-26,103,2004,10,2.5,4806.56,1762.68
2024-02-26,103,2006,8,2.0,4168.65,1427.59
2024-02-26,103,3001,6,3.0,3087.84,1089.35
2024-02-26,103,3003,7,7.0,3615.84,1195.79
2024-02-26,105,4001,3,4.5,8019.53,2783.86
2024-02-26,106,2006,2,0.5,1037.39,378.63
2024-02-26,106,4002,9,27.0,22034.72,2998.6
2024-02-26,108,3001,2,1.0,1065.62,255.38
2024-02-26,110,4002,2,6.0,5258.46,928.07
2024-02-26,111,2001,5,1.25,2715.62,927.92
2024-02-27,101,3001,5,2.5,2567.21,922.33
2024-02-27,102,2001,9,2.25,4767.83,1586.13
2024-02-27,105,4005,2,0.6,5117.27,1469.01
2024-02-27,106,2006,1,0.25,542.65,173.24
2024-02-27,106,3001,7,3.5,3712.79,1318.14
2024-02-27,109,2002,1,0.25,525.64,145.13
2024-02-28,101,2002,8,2.0,4084.35,1347.19
2024-02-28,101,4005,1,0.3,2620.06,835.69
2024-02-28,104,2005,21,21.0,10446.45,3602.82
2024-02-28,104,2006,1,0.25,545.48,181.74
2024-02-28,104,3001,8,4.0,4168.23,1598.27
2024-02-28,104,4001,3,4.5,7797.72,2924.07
2024-02-28,108,2003,1,0.5,526.67,147.29
2024-02-28,111,2004,9,2.25,4353.39,1437.28
2024-02-29,102,2002,5,1.25,2744.62,908.75
2024-02-29,104,4003,2,1.6,5393.87,1714.77
2024-02-29,105,4003,4,3.2,10559.21,3381.71
2024-02-29,106,4003,3,2.4,7772.41,2971.18
2024-02-29,111,3001,7,3.5,3642.36,1238.17
2024-02-29,112,2002,9,2.25,4329.82,1684.04
2024-02-29,112,2006,4,1.0,2127.85,777.85
2024-03-01,102,2001,1,0.25,550.47,189.82
2024-03-01,105,3002,4,4.0,2028.89,725.25
2024-03-01,106,2007,11,2.75,5327.21,1867.25
2024-03-01,112,2007,5,1.25,2670.23,1017.48
2024-03-01,112,4001,14,21.0,35755.58,12054.62
2024-03-02,101,3003,10,10.0,5249.25,1838.46
2024-03-02,103,2001,3,0.75,1651.38,606.72
2024-03-02,103,2007,1,0.25,511.1,193.14
2024-03-02,104,2001,2,0.5,1076.95,390.38
2024-03-02,104,2007,9,2.25,4631.32,1584.79
2024-03-02,104,4001,4,6.0,10545.27,3442.74
2024-03-02,105,2003,18,9.0,8642.72,2769.6
2024-03-02,105,2005,7,7.0,3604.52,1187.81
2024-03-02,105,4002,6,18.0,16384.41,2554.22
2024-03-02,106,4003,8,6.4,19232.37,6676.62
2024-03-02,109,3001,6,3.0,3300.18,1229.52
2024-03-02,111,2003,7,3.5,3802.65,1356.56
2024-03-02,112,3003,4,4.0,2107.09,684.25
2024-03-03,101,3001,18,9.0,8660.59,3082.78
2024-03-03,102,2003,4,2.0,2132.15,685.96
2024-03-03,103,4002,4,12.0,10868.26,1412.82
2024-03-03,104,4005,3,0.9,7708.35,2269.81
2024-03-03,105,2002,6,1.5,3070.96,1115.87
2024-03-03,106,2001,9,2.25,4724.04,1477.18
2024-03-03,106,2005,3,3.0,1529.75,571.66
2024-03-03,106,3002,4,4.0,2042.37,697.18
2024-03-03,108,4005,2,0.6,5046.89,1335.86
2024-03-03,109,2004,2,0.5,1063.21,292.18
2024-03-03,109,2007,8,2.0,3844.66,1137.13
2024-03-03,111,2005,11,11.0,5486.01,1748.38
2024-03-03,112,2004,8,2.0,4209.89,1330.49
2024-03-03,112,3003,7,7.0,3821.29,1337.47
2024-03-04,101,2005,2,2.0,1087.46,386.2
2024-03-04,102,2002,4,1.0,2126.16,674.14
2024-03-04,105,3002,3,3.0,1555.13,508.55
2024-03-04,106,4003,7,5.6,18031.85,6437.29
2024-03-04,108,3001,7,3.5,3829.74,1222.66
2024-03-04,109,2002,6,1.5,3169.04,956.93
2024-03-04,109,2005,4,4.0,2095.61,633.09
2024-03-04,109,4003,1,0.8,2625.13,754.65
2024-03-04,111,2006,10,2.5,4958.84,1645.06
2024-03-05,102,2001,2,0.5,1010.59,364.34
2024-03-05,102,2007,2,0.5,1043.07,381.41
2024-03-05,103,3002,1,1.0,517.25,191.94
2024-03-05,103,3003,5,5.0,2734.44,956.44
2024-03-05,104,2001,6,1.5,3044.52,959.86
2024-03-05,104,2002,2,0.5,1063.29,357.74
2024-03-05,105,3001,10,5.0,5259.11,1781.13
2024-03-06,101,2003,7,3.5,3626.2,1360.45
2024-03-06,101,2004,2,0.5,1062.91,346.41
2024-03-06,102,4003,11,8.8,28222.1,9739.66
2024-03-06,104,2002,5,1.25,2757.59,960.79
2024-03-06,105,2001,10,2.5,5180.59,1849.47
2024-03-06,105,2007,4,1.0,2147.66,740.54
2024-03-06,106,2004,4,1.0,2045.62,697.17
2024-03-06,106,3001,4,2.0,2158.35,819.39
2024-03-06,107,2002,6,1.5,3193.05,1234.44
2024-03-06,109,2004,1,0.25,521.68,177.75
2024-03-06,109,2005,7,7.0,3589.25,1106.5
2024-03-06,109,4003,2,1.6,5506.34,1375.03
2024-03-06,110,3001,3,1.5,1583.72,399.91
2024-03-07,103,4004,7,4.2,18406.91,6629.32
2024-03-07,104,2001,3,0.75,1648.98,566.41
2024-03-07,104,2007,7,1.75,3737.91,1393.38
2024-03-07,105,2001,4,1.0,2155.53,744.98
2024-03-07,105,4005,7,2.1,19145.22,5761.79
2024-03-07,106,4004,9,5.4,22755.92,7686.61
2024-03-07,108,2005,11,11.0,5510.29,1412.11
2024-03-07,112,4001,4,6.0,10369.05,3769.08
2024-03-08,101,4002,9,27.0,21959.54,2930.43
2024-03-08,101,4003,9,7.2,23456.81,8466.07
2024-03-08,102,4005,6,1.8,16197.64,4566.95
2024-03-08,103,3001,8,4.0,4264.56,1544.99
2024-03-08,104,4001,7,10.5,18005.26,7009.4
2024-03-08,105,2004,3,0.75,1593.59,590.33
2024-03-08,105,4001,9,13.5,23386.68,7209.06
2024-03-08,105,4004,2,1.2,5386.53,1893.45
2024-03-08,106,2002,15,3.75,7636.49,2690.99
2024-03-08,108,4004,11,6.6,26723.22,6727.66
2024-03-09,101,3001,6,3.0,3132.64,1070.08
2024-03-09,102,2001,5,1.25,2720.55,897.56
2024-03-09,102,2004,3,0.75,1572.33,513.15
2024-03-09,104,3001,10,5.0,5199.18,1827.99
2024-03-09,104,4002,4,12.0,10721.65,1477.95
2024-03-09,105,2005,5,5.0,2677.44,1004.3
2024-03-09,105,4004,6,3.6,15786.06,5787.32
2024-03-09,106,4003,6,4.8,15136.66,5521.39
2024-03-09,108,4003,5,4.0,13404.51,3719.57
2024-03-09,109,2003,3,1.5,1542.56,481.87
2024-03-09,109,2005,8,8.0,4105.92,1387.67
2024-03-09,109,4002,11,33.0,27410.99,1807.23
2024-03-09,109,4005,7,2.1,18363.03,4747.22
2024-03-09,110,3002,3,3.0,1554.75,429.53
2024-03-09,111,2004,11,2.75,5494.36,1866.51
2024-03-10,101,4002,9,27.0,21603.79,3278.05
2024-03-10,103,2002,6,1.5,3286.85,1236.81
2024-03-10,105,3002,5,5.0,2578.39,936.3
2024-03-10,106,2004,9,2.25,4694.11,1626.57
2024-03-10,106,3001,1,0.5,505.88,178.41
2024-03-10,108,2003,4,2.0,2055.15,562.3
2024-03-10,108,2007,4,1.0,2064.79,502.21
2024-03-10,108,3002,3,3.0,1628.85,423.83
2024-03-11,101,2007,11,2.75,5425.5,2057.76
2024-03-11,101,4001,5,7.5,13256.81,4617.73
2024-03-11,101,4003,10,8.0,24280.2,8032.58
2024-03-11,105,2004,2,0.5,1073.85,421.32
2024-03-11,105,2005,5,5.0,2526.14,872.39
2024-03-11,105,4005,9,2.7,22826.12,6847.06
2024-03-11,106,4004,2,1.2,5382.63,2073.4
2024-03-11,110,4005,2,0.6,5330.59,1751.72
2024-03-12,101,2001,1,0.25,507.67,189.58
2024-03-12,101,4001,3,4.5,7849.52,2671.17
2024-03-12,102,2004,10,2.5,5055.53,1704.74
2024-03-12,102,2005,4,4.0,2176.08,818.22
2024-03-12,102,4002,6,18.0,16478.39,2231.79
2024-03-12,103,2006,8,2.0,4162.16,1427.98
2024-03-12,104,3001,9,4.5,4709.63,1713.14
2024-03-12,104,4002,4,12.0,10110.49,1543.88
2024-03-12,105,2005,4,4.0,2089.81,705.19
2024-03-12,108,4002,10,30.0,24597.69,4354.09
2024-03-12,109,2006,5,1.25,2610.65,640.21
2024-03-12,109,4001,3,4.5,7873.61,2185.81
2024-03-12,109,4002,1,3.0,2649.08,218.25
2024-03-13,101,2002,4,1.0,2036.18,770.08
2024-03-13,101,3003,14,14.0,7008.87,2449.61
2024-03-13,102,4001,3,4.5,8018.14,3090.99
2024-03-13,105,2003,2,1.0,1077.41,368.89
2024-03-13,105,3002,2,2.0,1086.67,401.04
2024-03-13,106,4002,7,21.0,18328.13,2000.35
2024-03-13,110,4003,5,4.0,13718.0,4871.68
2024-03-13,111,2002,6,1.5,3235.28,1144.3
2024-03-13,111,4001,10,15.0,24112.84,8408.36
2024-03-14,102,2006,2,0.5,1063.01,358.56
2024-03-14,102,4001,6,9.0,15472.06,5157.33
2024-03-14,103,2003,5,2.5,2583.8,889.02
2024-03-14,103,2007,4,1.0,2173.28,782.66
2024-03-14,103,3002,7,7.0,3744.9,1324.85
2024-03-14,103,4002,1,3.0,2594.66,429.99
2024-03-14,104,3003,8,8.0,4220.97,1452.74
2024-03-14,105,4002,6,18.0,15359.58,1739.13
2024-03-14,105,4005,2,0.6,5262.75,1544.57
2024-03-14,106,2006,10,2.5,4911.56,1681.13
2024-03-14,106,3002,5,5.0,2628.65,945.65
2024-03-14,109,2006,2,0.5,1075.61,260.44
2024-03-14,112,2007,7,1.75,3719.74,1200.71
2024-03-14,112,3003,2,2.0,1027.56,366.53
2024-03-15,102,2003,4,2.0,2088.83,796.84
2024-03-15,105,4004,6,3.6,16078.36,5154.77
2024-03-15,109,2006,1,0.25,533.0,125.53
2024-03-15,111,2004,4,1.0,2178.05,766.06
2024-03-15,112,4001,6,9.0,15654.06,5812.51
2024-03-16,101,4005,10,3.0,24120.68,7515.98
2024-03-16,102,2001,2,0.5,1041.83,342.15
2024-03-16,102,4003,5,4.0,13596.8,5337.07
2024-03-16,105,4004,11,6.6,27307.33,9742.7
2024-03-16,110,3002,2,2.0,1034.36,364.66
2024-03-16,112,3003,5,5.0,2699.88,898.6
2024-03-17,102,2001,9,2.25,4730.16,1657.13
2024-03-17,102,2006,3,0.75,1513.08,481.16
2024-03-17,103,2004,7,1.75,3728.2,1239.64
2024-03-17,103,2006,8,2.0,4225.44,1622.78
2024-03-17,103,4004,1,0.6,2757.14,912.94
2024-03-17,104,3001,5,2.5,2620.82,963.84
2024-03-17,105,2002,4,1.0,2029.27,726.64
2024-03-17,105,3003,3,3.0,1525.18,556.07
2024-03-17,108,3001,3,1.5,1618.15,411.0
2024-03-17,108,3002,10,10.0,5146.53,1962.26
2024-03-17,108,3003,2,2.0,1086.03,383.55
2024-03-17,109,4004,4,2.4,10607.06,3801.81
2024-03-17,111,2005,9,9.0,4571.96,1398.75
2024-03-18,102,4003,10,8.0,24725.17,9011.57
2024-03-18,103,2001,11,2.75,5326.43,1893.52
2024-03-18,103,2002,11,2.75,5517.08,1970.45
2024-03-18,103,2004,10,2.5,5138.11,1792.9
2024-03-18,105,2002,4,1.0,2026.71,669.58
2024-03-18,105,2004,7,1.75,3550.03,1235.73
2024-03-18,105,2006,2,0.5,1090.13,351.41
2024-03-18,105,4001,11,16.5,27194.75,9535.33
2024-03-18,105,4004,7,4.2,18500.12,6407.67
2024-03-18,106,3002,4,4.0,2165.86,797.96
2024-03-18,106,3003,5,5.0,2720.78,961.9
2024-03-18,109,3001,1,0.5,547.31,151.86
2024-03-19,101,2006,8,2.0,4243.44,1462.63
2024-03-19,101,4005,3,0.9,7899.75,2350.69
2024-03-19,103,2006,11,2.75,5739.41,1860.45
2024-03-19,104,4004,7,4.2,18849.09,6391.85
2024-03-19,105,2005,7,7.0,3816.39,1349.49
2024-03-19,105,3002,7,7.0,3761.18,1293.29
2024-03-19,105,4005,6,1.8,15753.24,4325.0
2024-03-19,106,4001,7,10.5,17711.91,5702.88
2024-03-19,108,3002,9,9.0,4611.53,1282.35
2024-03-19,108,4002,5,15.0,13542.98,999.14
2024-03-19,110,2002,5,1.25,2658.94,971.61
2024-03-19,111,2007,13,3.25,6299.56,2346.43
2024-03-19,112,2006,9,2.25,4596.54,1655.89
2024-03-20,101,3002,3,3.0,1555.18,537.13
2024-03-20,104,2001,2,0.5,1079.22,391.81
2024-03-20,104,3001,8,4.0,4112.87,1477.26
2024-03-20,104,3002,5,5.0,2531.64,919.38
2024-03-20,104,4005,2,0.6,5065.65,1503.05
2024-03-20,105,3001,2,1.0,1026.57,350.03
2024-03-20,106,2007,6,1.5,3122.49,1126.97
2024-03-20,106,3002,5,5.0,2672.42,912.01
2024-03-20,109,4004,7,4.2,19004.56,5628.71
2024-03-20,111,2005,1,1.0,525.82,201.89
2024-03-20,111,4002,2,6.0,5126.15,910.37
2024-03-20,111,4003,10,8.0,24569.11,8331.29
2024-03-20,112,2002,15,3.75,7550.06,2682.17
2024-03-21,101,4003,8,6.4,20369.24,6691.13
2024-03-21,102,2001,3,0.75,1611.87,572.09
2024-03-21,102,4002,7,21.0,18041.58,2799.8
2024-03-21,104,2007,2,0.5,1058.19,330.4
2024-03-21,104,4005,4,1.2,10778.05,3148.31
2024-03-21,105,2001,1,0.25,541.51,183.75
2024-03-21,105,2002,8,2.0,4296.54,1649.36
2024-03-21,105,2006,3,0.75,1547.74,494.25
2024-03-21,105,3001,11,5.5,5503.43,1933.95
2024-03-21,105,4003,3,2.4,8153.16,2572.88
2024-03-21,106,4002,4,12.0,10107.8,1361.95
2024-03-21,110,4005,9,2.7,21846.32,5002.08
2024-03-21,111,2006,10,2.5,4847.34,1587.6
2024-03-22,102,3002,3,3.0,1557.5,545.06
2024-03-22,103,2006,1,0.25,527.24,192.59
2024-03-22,103,2007,2,0.5,1048.7,363.06
2024-03-22,105,2007,1,0.25,535.86,180.07
2024-03-22,105,4005,6,1.8,15498.64,4692.08
2024-03-22,106,2005,6,6.0,3098.51,1079.03
2024-03-22,108,2004,3,0.75,1546.52,400.41
2024-03-22,108,4005,10,3.0,24684.86,5923.07
2024-03-22,109,2002,5,1.25,2662.22,730.78
2024-03-22,109,4001,1,1.5,2677.73,735.17
2024-03-22,112,4001,11,16.5,27284.21,9412.81
2024-03-23,101,4002,9,27.0,23438.91,2739.99
2024-03-23,101,4003,11,8.8,27097.9,10620.49
2024-03-23,102,2006,1,0.25,509.07,170.79
2024-03-23,103,4001,9,13.5,21933.73,7801.19
2024-03-23,105,3002,6,6.0,3297.27,1178.98
2024-03-23,105,4001,9,13.5,21907.86,7830.92
2024-03-23,109,4002,8,24.0,20545.18,1878.15
2024-03-23,111,4002,10,30.0,26092.04,3971.3
2024-03-24,103,2005,7,7.0,3620.77,1378.74
2024-03-24,103,2006,4,1.0,2161.15,816.01
2024-03-24,103,4002,10,30.0,24594.2,2960.71
2024-03-24,104,2004,7,1.75,3697.65,1230.28
2024-03-24,105,2001,8,2.0,4155.98,1406.02
2024-03-24,105,3002,6,6.0,3186.7,1135.04
2024-03-24,105,3003,7,7.0,3768.98,1313.08
2024-03-24,106,2007,8,2.0,4081.34,1311.79
2024-03-24,106,4001,4,6.0,10919.29,3727.3
2024-03-24,111,2004,4,1.0,2127.06,799.14
2024-03-24,111,2005,1,1.0,508.73,184.19
2024-03-24,112,2006,1,0.25,536.2,174.68
2024-03-24,112,2007,2,0.5,1061.44,365.08
2024-03-25,101,3001,2,1.0,1103.43,372.71
2024-03-25,101,4004,1,0.6,2564.18,893.68
2024-03-25,102,2003,8,4.0,4163.78,1565.92
2024-03-25,102,3001,4,2.0,2157.61,773.21
2024-03-25,102,4005,10,3.0,24230.37,7549.02
2024-03-25,103,2006,6,1.5,3218.94,1050.7
2024-03-25,105,4004,7,4.2,17832.97,6155.95
2024-03-25,106,4003,2,1.6,5232.86,1970.4
2024-03-25,111,3002,3,3.0,1548.07,537.3
2024-03-26,101,4005,9,2.7,22782.86,7079.53
2024-03-26,103,2003,10,5.0,4924.02,1694.14
2024-03-26,103,4005,7,2.1,19033.09,6081.41
2024-03-26,104,2003,10,5.0,4923.72,1611.61
2024-03-26,104,3003,11,11.0,5497.01,1847.65
2024-03-26,104,4002,10,30.0,24748.15,4168.62
2024-03-26,105,2003,2,1.0,1048.51,393.3
2024-03-26,105,2005,9,9.0,4327.3,1495.64
2024-03-26,105,4002,3,9.0,8069.3,1342.43
2024-03-26,105,4003,4,3.2,10707.1,3794.13
2024-03-26,106,2005,5,5.0,2637.89,869.24
2024-03-26,106,4003,7,5.6,18533.71,6142.08
2024-03-26,112,2006,6,1.5,3167.3,1131.19
2024-03-26,112,2007,5,1.25,2633.95,990.15
2024-03-26,112,4001,7,10.5,17769.5,5659.41
2024-03-27,101,2002,6,1.5,3171.62,1143.98
2024-03-27,102,2007,4,1.0,2153.72,780.51
2024-03-27,103,2001,2,0.5,1095.3,351.92
2024-03-27,105,2003,4,2.0,2184.65,751.45
2024-03-27,105,2005,3,3.0,1614.63,579.42
2024-03-27,105,4002,5,15.0,12714.85,1673.59
2024-03-27,108,3001,7,3.5,3559.63,1056.48
2024-03-27,111,2001,4,1.0,2114.33,662.57
2024-03-28,104,4004,8,4.8,20893.36,6961.57
2024-03-28,106,4005,3,0.9,8115.26,2245.87
2024-03-28,108,2007,8,2.0,4043.44,1071.82
2024-03-28,109,2007,1,0.25,536.18,142.58
2024-03-28,112,4001,3,4.5,7642.06,2681.91
2024-03-28,112,4002,10,30.0,26182.07,3112.97
2024-03-29,101,4003,11,8.8,27292.65,9212.78
2024-03-29,102,2001,5,1.25,2604.64,1005.72
2024-03-29,102,4003,6,4.8,15236.15,4904.65
2024-03-29,103,2004,3,0.75,1610.5,514.06
2024-03-29,103,3001,1,0.5,519.3,188.96
2024-03-29,104,2002,4,1.0,2109.72,798.05
2024-03-29,105,2002,5,1.25,2758.26,1003.33
2024-03-29,106,4005,6,1.8,15555.83,4929.84
2024-03-29,108,2006,7,1.75,3799.14,1022.88
2024-03-29,109,2006,10,2.5,5262.57,1200.78
2024-03-29,109,3003,6,6.0,3161.64,947.08
2024-03-29,111,4005,5,1.5,13739.26,4071.38
2024-03-29,112,2002,2,0.5,1050.92,353.96
2024-03-30,101,2004,7,1.75,3565.88,1213.4
2024-03-30,101,3003,5,5.0,2622.35,1005.14
2024-03-30,103,2001,9,2.25,4380.86,1740.9
2024-03-30,103,4001,2,3.0,5271.48,1833.44
2024-03-30,105,2002,5,1.25,2680.75,913.05
2024-03-30,105,4005,7,2.1,18055.24,5369.78
2024-03-30,106,2006,9,2.25,4402.42,1443.35
2024-03-30,106,3001,4,2.0,2025.59,766.03
2024-03-30,106,4003,11,8.8,26856.62,10242.5
2024-03-30,111,2002,6,1.5,3309.95,1202.64
2024-03-30,112,2005,11,11.0,5501.64,1862.58
2024-03-31,102,2007,11,2.75,5505.32,2008.42
2024-03-31,103,2002,9,2.25,4358.13,1533.83
2024-03-31,103,2003,6,3.0,3034.7,1039.52
2024-03-31,103,3003,11,11.0,5474.55,2038.04
2024-03-31,103,4004,1,0.6,2554.91,956.28
2024-03-31,104,4003,11,8.8,26926.47,10055.6
2024-03-31,109,2002,8,2.0,4279.54,1242.39
2024-03-31,109,2005,6,6.0,3245.49,781.77
2024-03-31,109,4002,3,9.0,7595.08,432.44
2024-03-31,111,4001,4,6.0,10542.78,3568.26
2024-03-31,112,2004,7,1.75,3810.74,1270.88
2024-03-31,112,3002,4,4.0,2108.79,725.79
2024-03-31,112,4003,2,1.6,5047.74,1664.68
2024-04-01,101,4003,3,2.4,8185.89,2953.74
2024-04-01,104,2001,10,2.5,4936.48,1789.59
2024-04-01,105,2005,3,3.0,1595.15,538.29
2024-04-01,106,3002,2,2.0,1018.12,375.55
2024-04-01,112,2007,5,1.25,2635.14,876.18
2024-04-02,101,4001,1,1.5,2743.02,1020.54
2024-04-02,103,2003,7,3.5,3620.6,1297.28
2024-04-02,105,4005,8,2.4,21466.19,6228.47
2024-04-02,109,2002,1,0.25,524.28,156.4
2024-04-02,109,2007,9,2.25,4595.09,1203.2
2024-04-02,112,2006,7,1.75,3682.5,1186.47
2024-04-03,101,2001,7,1.75,3540.47,1374.94
2024-04-03,101,3002,5,5.0,2611.27,915.87
2024-04-03,103,2007,6,1.5,3258.67,1177.71
2024-04-03,104,4005,5,1.5,12996.19,4169.25
2024-04-03,106,2003,9,4.5,4789.81,1615.12
2024-04-03,108,2005,7,7.0,3760.68,862.33
2024-04-03,110,2001,6,1.5,3134.24,830.16
2024-04-03,112,2002,3,0.75,1525.78,484.13
2024-04-04,101,2002,7,1.75,3818.58,1388.87
2024-04-04,103,2002,3,0.75,1530.55,500.7
2024-04-04,103,2004,10,2.5,4819.42,1918.51
2024-04-04,105,4001,3,4.5,7834.36,2905.62
2024-04-04,105,4002,10,30.0,24676.87,4014.46
2024-04-04,105,4003,3,2.4,8029.7,2537.36
2024-04-04,105,4005,10,3.0,24670.06,6970.42
2024-04-04,106,2005,1,1.0,537.89,167.53
2024-04-04,106,4005,15,4.5,36540.73,10285.26
2024-04-04,108,2007,10,2.5,5200.25,1571.67
2024-04-04,109,3003,6,6.0,3310.69,878.0
2024-04-04,110,2006,4,1.0,2151.22,560.85
2024-04-04,112,2004,9,2.25,4725.14,1776.62
2024-04-05,101,2007,2,0.5,1034.63,332.84
2024-04-05,102,2005,19,19.0,9124.75,3108.94
2024-04-05,103,2003,3,1.5,1554.0,500.62
2024-04-05,104,3001,7,3.5,3653.17,1213.52
2024-04-05,108,3003,3,3.0,1641.38,404.24
2024-04-05,112,4002,8,24.0,20245.71,2504.83
2024-04-06,102,4003,3,2.4,7773.28,2813.69
2024-04-06,103,2007,3,0.75,1629.94,519.97
2024-04-06,103,4003,1,0.8,2592.95,875.05
2024-04-06,104,2001,8,2.0,4300.58,1445.76
2024-04-06,104,2005,9,9.0,4542.33,1603.93
2024-04-06,104,2007,3,0.75,1517.4,557.85
2024-04-06,104,4005,4,1.2,10154.53,2967.58
2024-04-06,105,2003,10,5.0,5198.23,1762.44
2024-04-06,105,3001,6,3.0,3214.0,1175.45
2024-04-06,105,3003,2,2.0,1038.49,385.03
2024-04-06,106,4001,8,12.0,20495.24,6704.29
2024-04-06,106,4003,1,0.8,2691.97,930.62
2024-04-06,109,2003,9,4.5,4736.96,1267.85
2024-04-06,109,2007,5,1.25,2590.74,738.19
2024-04-06,112,3001,6,3.0,3256.61,1151.42
2024-04-07,102,2007,1,0.25,543.16,184.11
2024-04-07,102,4001,4,6.0,10836.1,4160.0
2024-04-07,103,2002,1,0.25,517.94,178.99
2024-04-07,103,2003,7,3.5,3710.34,1227.0
2024-04-07,103,4002,4,12.0,10368.41,1228.52
2024-04-07,103,4003,1,0.8,2591.02,833.4
2024-04-07,104,2007,10,2.5,5261.59,1845.35
2024-04-07,104,4005,7,2.1,18240.25,5390.06
2024-04-07,105,2007,3,0.75,1630.61,613.8
2024-04-07,105,3001,3,1.5,1608.38,610.95
2024-04-07,106,4001,10,15.0,25660.38,9706.1
2024-04-07,108,2002,10,2.5,4861.32,1783.46
2024-04-07,110,4003,15,12.0,37198.76,10903.98
2024-04-07,111,2005,2,2.0,1032.83,380.88
2024-04-08,101,3001,7,3.5,3547.0,1255.46
2024-04-08,103,3003,9,9.0,4536.89,1658.72
2024-04-08,106,4005,1,0.3,2677.46,776.31
2024-04-08,109,2003,6,3.0,3219.96,955.9
2024-04-08,112,3001,7,3.5,3808.75,1341.95
2024-04-09,101,4005,14,4.2,34800.6,10123.36
2024-04-09,103,3002,10,10.0,5096.04,2027.06
2024-04-09,103,4004,5,3.0,13271.51,4720.22
2024-04-09,104,2003,1,0.5,539.14,192.02
2024-04-09,104,2004,1,0.25,536.35,171.85
2024-04-09,105,2002,9,2.25,4764.7,1631.65
2024-04-09,109,3001,1,0.5,525.74,150.19
2024-04-09,112,2005,2,2.0,1084.03,405.36
2024-04-10,101,2004,4,1.0,2154.87,813.22
2024-04-10,102,3003,7,7.0,3713.19,1357.23
2024-04-10,103,4005,6,1.8,16186.13,4729.29
2024-04-10,104,2002,9,2.25,4628.54,1592.93
2024-04-10,105,2002,8,2.0,4039.41,1313.54
2024-04-10,105,2003,7,3.5,3552.32,1316.69
2024-04-10,106,4005,4,1.2,10959.12,3466.47
2024-04-10,110,4004,11,6.6,27451.11,7212.96
2024-04-10,112,2001,7,1.75,3621.0,1290.75
2024-04-10,112,2003,6,3.0,3252.05,1261.56
2024-04-10,112,2004,6,1.5,3136.71,1110.52
2024-04-10,112,3003,1,1.0,519.86,185.76
2024-04-11,101,2005,2,2.0,1082.82,371.67
2024-04-11,102,4003,2,1.6,5320.66,2071.09
2024-04-11,103,4004,3,1.8,8138.35,3164.79
2024-04-11,104,4004,5,3.0,13185.04,4662.93
2024-04-11,105,2007,1,0.25,518.84,163.45
2024-04-11,108,4005,10,3.0,24756.15,5797.76
2024-04-11,109,3001,4,2.0,2122.57,720.61
2024-04-12,101,2003,7,3.5,3614.79,1305.1
2024-04-12,101,2005,4,4.0,2021.42,676.27
2024-04-12,102,2002,2,0.5,1045.45,365.18
2024-04-12,106,2002,11,2.75,5319.68,2052.37
2024-04-12,106,2003,4,2.0,2056.51,720.11
2024-04-12,106,2004,5,1.25,2644.74,931.08
2024-04-12,106,4001,1,1.5,2576.42,895.06
2024-04-12,108,4005,10,3.0,24364.05,6210.69
2024-04-12,109,2004,6,1.5,3251.03,862.44
2024-04-12,111,2002,1,0.25,516.81,186.77
2024-04-12,111,4002,8,24.0,21377.74,3841.91
2024-04-12,112,2007,9,2.25,4708.02,1467.22
2024-04-13,101,4004,2,1.2,5350.73,1875.89
2024-04-13,102,3001,3,1.5,1626.82,580.7
2024-04-13,103,2001,4,1.0,2027.77,769.7
2024-04-13,103,2007,1,0.25,532.79,187.87
2024-04-13,103,4004,5,3.0,13593.08,4546.84
2024-04-13,105,2007,10,2.5,4947.62,1762.36
2024-04-13,109,4005,4,1.2,10832.26,2975.77
2024-04-13,111,4001,8,12.0,20268.73,7085.05
2024-04-13,112,2006,4,1.0,2145.82,778.49
2024-04-13,112,4001,9,13.5,23360.86,7711.32
2024-04-13,112,4003,1,0.8,2733.13,830.82
2024-04-14,102,2003,3,1.5,1581.45,511.29
2024-04-14,103,4003,6,4.8,15872.63,5617.26
2024-04-14,104,2001,5,1.25,2668.21,981.58
2024-04-14,105,2003,6,3.0,3201.99,1165.57
2024-04-14,105,2007,2,0.5,1086.67,377.7
2024-04-14,105,4003,2,1.6,5082.98,1677.23
